parcel_id,twi,hand,twi_n,hand_n
2864311,7.236,0.695,0.1780,0.1045
2864320,7.820,0.193,0.2516,0.0290
2864338,11.493,0.000,0.7143,0.0000
2864346,11.712,0.000,0.7420,0.0000
2864354,11.840,0.000,0.7580,0.0000
2864362,12.008,0.000,0.7792,0.0000
2864371,11.510,0.000,0.7164,0.0000
2864389,12.413,0.000,0.8302,0.0000
2864397,12.956,0.000,0.8986,0.0000
2864401,12.288,0.000,0.8145,0.0000
2864419,12.396,0.000,0.8281,0.0000
2864427,11.402,0.002,0.7028,0.0002
2864435,9.997,0.000,0.5259,0.0000
2864443,10.663,0.000,0.6098,0.0000
2864451,11.107,0.000,0.6657,0.0000
2864460,11.158,0.000,0.6721,0.0000
2864478,10.834,0.000,0.6312,0.0000
2864494,12.265,0.000,0.8116,0.0000
2864508,11.634,0.000,0.7320,0.0000
2864516,11.078,0.000,0.6620,0.0000
2864524,9.235,0.026,0.4298,0.0040
2864532,9.955,0.110,0.5205,0.0166
2864541,11.168,0.098,0.6734,0.0148
2864567,10.770,0.652,0.6232,0.0981
2864583,8.189,0.429,0.2981,0.0645
2864591,7.164,0.278,0.1690,0.0419
2864605,9.528,0.063,0.4668,0.0094
2864613,10.396,0.005,0.5762,0.0008
2864621,11.752,0.003,0.7470,0.0004
2864630,10.454,0.015,0.5834,0.0023
2864648,7.287,0.111,0.1845,0.0167
2864664,9.689,0.000,0.4871,0.0000
2864672,9.093,0.038,0.4120,0.0057
2864681,6.631,0.361,0.1018,0.0542
2864699,11.886,0.000,0.7638,0.0000
2864702,13.053,0.000,0.9108,0.0000
2864711,9.842,0.000,0.5063,0.0000
2864729,7.522,2.128,0.2141,0.3201
2864737,6.857,1.076,0.1303,0.1618
2864745,8.327,2.178,0.3155,0.3276
2864753,9.858,0.020,0.5084,0.0031
2864761,10.718,0.000,0.6167,0.0000
2864770,11.815,0.000,0.7549,0.0000
2864788,10.911,0.009,0.6411,0.0013
2864796,9.754,0.000,0.4952,0.0000
2864800,6.823,0.320,0.1261,0.0481
2864818,7.287,0.312,0.1845,0.0469
2864826,6.578,1.303,0.0952,0.1960
2864834,6.038,1.042,0.0271,0.1568
2864842,9.435,0.068,0.4551,0.0102
2864851,7.333,0.315,0.1903,0.0474
2864877,12.134,0.000,0.7950,0.0000
2864885,10.961,0.040,0.6473,0.0060
2864893,6.727,1.108,0.1140,0.1667
2864907,7.248,0.445,0.1796,0.0669
2864915,10.100,0.065,0.5388,0.0097
2864923,12.751,0.000,0.8728,0.0000
2864931,12.861,0.010,0.8866,0.0015
2864940,10.106,0.099,0.5396,0.0149
2864958,12.149,0.000,0.7970,0.0000
2864966,11.821,0.000,0.7557,0.0000
2864974,8.103,0.284,0.2872,0.0427
2864982,6.898,1.058,0.1355,0.1592
2864991,6.656,2.028,0.1051,0.3051
2865008,6.754,2.145,0.1174,0.3227
2865016,6.276,1.675,0.0572,0.2519
2865024,6.254,1.695,0.0544,0.2550
2865032,8.347,0.269,0.3180,0.0404
2865041,6.200,0.728,0.0475,0.1095
2865059,7.016,0.292,0.1503,0.0439
2865067,6.772,0.320,0.1197,0.0482
2865075,6.327,0.441,0.0636,0.0664
2865083,10.539,0.049,0.5941,0.0074
2865091,6.291,0.389,0.0590,0.0585
2865105,6.813,0.483,0.1248,0.0727
2865113,6.755,0.440,0.1174,0.0662
2865121,6.384,0.548,0.0707,0.0825
2865130,8.566,0.124,0.3456,0.0186
2865148,8.352,0.089,0.3187,0.0134
2865156,7.931,0.916,0.2657,0.1377
2865164,7.276,1.001,0.1831,0.1506
2865172,6.863,1.418,0.1311,0.2133
2865181,6.887,1.989,0.1342,0.2991
2865199,7.554,1.749,0.2181,0.2631
2865202,9.036,1.665,0.4048,0.2505
2865211,8.320,1.472,0.3146,0.2214
2865229,8.735,1.371,0.3670,0.2062
2865237,8.819,0.973,0.3775,0.1463
2865245,8.892,0.786,0.3867,0.1182
2865253,6.419,1.000,0.0752,0.1505
2865261,6.332,1.236,0.0642,0.1859
2865270,6.358,0.913,0.0675,0.1373
2865288,9.693,0.365,0.4875,0.0549
2865300,8.400,0.628,0.3246,0.0944
2865318,7.089,1.160,0.1595,0.1745
2865326,6.395,1.954,0.0722,0.2938
2865334,6.267,2.179,0.0561,0.3277
2865342,6.611,2.676,0.0993,0.4025
2865351,7.029,2.694,0.1520,0.4052
2865369,6.899,2.896,0.1356,0.4355
2865377,7.515,1.050,0.2133,0.1580
2865385,7.387,1.425,0.1970,0.2143
2865393,6.811,1.572,0.1246,0.2364
2865407,6.063,1.948,0.0303,0.2930
2865415,6.666,1.968,0.1063,0.2960
2865423,6.717,2.102,0.1126,0.3162
2865431,7.323,2.141,0.1890,0.3220
2865440,7.738,2.002,0.2413,0.3010
2865458,6.874,1.844,0.1325,0.2773
2865466,7.389,1.769,0.1973,0.2660
2865474,7.683,1.821,0.2344,0.2739
2865482,7.291,1.664,0.1850,0.2502
2865491,6.928,1.255,0.1393,0.1887
2865504,11.263,0.000,0.6854,0.0000
2865512,11.266,0.000,0.6858,0.0000
2865521,12.086,0.000,0.7891,0.0000
2865539,11.551,0.000,0.7217,0.0000
2865547,7.566,0.150,0.2196,0.0225
2865555,7.236,0.217,0.1781,0.0327
2865563,6.224,1.078,0.0506,0.1621
2865571,6.454,1.028,0.0795,0.1546
2865580,6.669,1.362,0.1066,0.2048
2865598,6.197,2.219,0.0472,0.3338
2865601,6.638,2.371,0.1027,0.3566
2865610,6.287,2.310,0.0585,0.3474
2865628,6.107,0.874,0.0358,0.1315
2865636,5.999,1.221,0.0223,0.1837
2865644,6.826,0.559,0.1264,0.0840
2865652,8.107,0.135,0.2878,0.0203
2865661,6.425,0.929,0.0759,0.1397
2865679,6.188,1.636,0.0460,0.2460
2865687,6.165,1.888,0.0431,0.2840
2865695,6.336,1.934,0.0647,0.2909
2865709,6.117,1.734,0.0371,0.2608
2865717,7.083,0.460,0.1588,0.0692
2865725,7.662,0.414,0.2318,0.0622
2865733,9.292,0.171,0.4371,0.0257
2865741,7.613,0.299,0.2255,0.0450
2865750,7.488,0.290,0.2098,0.0436
2865768,7.534,0.412,0.2156,0.0620
2865776,7.988,0.683,0.2728,0.1028
2865792,8.330,0.549,0.3159,0.0826
2865806,7.386,0.534,0.1969,0.0803
2865822,12.970,0.000,0.9003,0.0000
2865831,12.794,0.000,0.8783,0.0000
2865849,13.404,0.000,0.9551,0.0000
2865857,13.512,0.000,0.9686,0.0000
2865873,13.233,0.004,0.9335,0.0007
2865881,12.613,0.000,0.8554,0.0000
2865890,13.351,0.000,0.9483,0.0000
2865903,10.115,0.039,0.5407,0.0058
2865911,13.702,0.000,0.9926,0.0000
2865920,6.635,5.446,0.1024,0.8190
2865938,14.853,0.000,1.0000,0.0000
2865946,7.889,2.215,0.2604,0.3331
2865954,7.058,3.084,0.1556,0.4638
2865962,7.391,3.471,0.1976,0.5220
2865971,6.596,4.501,0.0975,0.6769
2865989,6.144,5.854,0.0405,0.8805
2865997,6.726,7.415,0.1139,1.0000
2866004,6.484,7.371,0.0834,1.0000
2866012,6.485,6.590,0.0835,0.9911
2866021,6.140,4.464,0.0401,0.6714
2866039,6.106,3.653,0.0357,0.5494
2866047,6.202,2.922,0.0479,0.4395
2866055,6.953,0.703,0.1425,0.1058
2866063,11.939,0.000,0.7706,0.0000
2866071,6.515,4.652,0.0872,0.6996
2866080,5.941,4.766,0.0149,0.7169
2866098,7.441,3.439,0.2039,0.5172
2866101,8.276,2.534,0.3090,0.3811
2866110,8.513,1.930,0.3390,0.2903
2866128,7.639,1.605,0.2288,0.2414
2866136,5.683,2.149,0.0000,0.3232
2866144,6.650,3.085,0.1042,0.4640
2866152,7.438,3.292,0.2035,0.4951
2866161,7.064,2.936,0.1564,0.4416
2866179,8.325,1.830,0.3152,0.2752
2866187,7.194,2.232,0.1728,0.3357
2866195,7.025,2.752,0.1515,0.4140
2866209,7.624,3.021,0.2269,0.4544
2866225,6.062,2.602,0.0302,0.3914
2866233,8.722,2.139,0.3653,0.3218
2866241,6.726,3.160,0.1138,0.4753
2866250,6.037,3.986,0.0271,0.5994
2866268,6.533,4.536,0.0896,0.6822
2866276,11.031,0.011,0.6562,0.0017
2866284,6.053,1.230,0.0290,0.1850
2866292,6.689,0.630,0.1092,0.0947
2866306,7.421,0.475,0.2014,0.0714
2866314,10.007,0.117,0.5271,0.0176
2866322,12.606,0.000,0.8545,0.0000
2866331,12.190,0.000,0.8021,0.0000
2866349,12.096,0.000,0.7903,0.0000
2866357,12.943,0.000,0.8970,0.0000
2866365,12.268,0.000,0.8119,0.0000
2866373,6.441,0.229,0.0779,0.0344
2866381,10.470,0.030,0.5855,0.0046
2866390,15.095,0.001,1.0000,0.0001
2866403,11.978,0.000,0.7754,0.0000
2866411,14.088,0.008,1.0000,0.0012
2866420,12.601,0.003,0.8539,0.0005
2866438,13.528,0.000,0.9706,0.0000
2866446,11.358,0.000,0.6973,0.0000
2866454,11.171,0.000,0.6738,0.0000
2866462,10.344,0.002,0.5696,0.0003
2866471,8.229,0.064,0.3031,0.0097
2866497,7.865,0.073,0.2573,0.0109
2866501,10.825,0.000,0.6301,0.0000
2866519,11.343,0.000,0.6954,0.0000
2866527,7.140,0.168,0.1659,0.0252
2866535,6.456,0.400,0.0798,0.0602
2866543,7.305,0.192,0.1868,0.0289
2866551,9.410,0.075,0.4519,0.0113
2866560,7.332,0.313,0.1902,0.0470
2866578,10.657,0.032,0.6090,0.0049
2866586,10.854,0.000,0.6338,0.0000
2866594,9.862,0.029,0.5089,0.0044
2866608,8.681,0.024,0.3601,0.0036
2866616,9.922,0.000,0.5164,0.0000
2866624,9.994,0.003,0.5255,0.0004
2866632,11.026,0.000,0.6555,0.0000
2866641,8.283,0.118,0.3100,0.0177
2866659,7.810,0.145,0.2504,0.0218
2866667,7.045,0.312,0.1539,0.0470
2866675,8.548,0.069,0.3434,0.0104
2866683,10.350,0.012,0.5704,0.0018
2866691,11.444,0.000,0.7081,0.0000
2866705,6.406,0.519,0.0735,0.0780
2866713,6.799,0.492,0.1231,0.0740
2866721,6.957,0.517,0.1429,0.0778
2866730,6.943,0.487,0.1412,0.0732
2866748,6.867,0.210,0.1316,0.0317
2866756,7.718,0.223,0.2388,0.0335
2866764,10.200,0.032,0.5515,0.0049
2866772,11.083,0.000,0.6626,0.0000
2866781,10.217,0.000,0.5536,0.0000
2866799,10.550,0.000,0.5956,0.0000
2866802,9.105,0.010,0.4135,0.0016
2866811,5.865,0.851,0.0054,0.1280
2866829,6.197,0.973,0.0472,0.1464
2866837,6.481,1.094,0.0830,0.1645
2866845,5.821,1.662,0.0000,0.2500
2866853,6.257,2.073,0.0547,0.3118
2866861,5.986,2.030,0.0206,0.3053
2866870,6.478,1.120,0.0825,0.1684
2866888,6.843,0.784,0.1286,0.1179
2866896,9.867,0.244,0.5095,0.0368
2866900,11.417,0.008,0.7047,0.0012
2866918,11.779,0.000,0.7504,0.0000
2866934,12.141,0.000,0.7959,0.0000
2866942,11.525,0.000,0.7183,0.0000
2866951,11.234,0.000,0.6817,0.0000
2866969,8.908,0.094,0.3887,0.0141
2866977,9.850,0.009,0.5074,0.0014
2866985,7.289,0.292,0.1847,0.0439
2866993,7.290,0.182,0.1849,0.0274
2867001,11.022,0.000,0.6550,0.0000
2867019,10.234,0.117,0.5557,0.0176
2867027,6.200,0.951,0.0476,0.1431
2867035,7.991,0.097,0.2732,0.0145
2867043,11.360,0.000,0.6976,0.0000
2867051,15.036,0.000,1.0000,0.0000
2867060,13.125,0.000,0.9199,0.0000
2867078,13.027,0.000,0.9075,0.0000
2867086,12.935,0.000,0.8959,0.0000
2867094,13.097,0.000,0.9164,0.0000
2867108,12.776,0.000,0.8759,0.0000
2867116,15.746,0.000,1.0000,0.0000
2867124,10.334,0.000,0.5683,0.0000
2867132,7.301,0.172,0.1863,0.0259
2867141,6.614,0.574,0.0997,0.0864
2867159,8.263,0.090,0.3074,0.0135
2867167,10.401,0.000,0.5767,0.0000
2867175,11.389,0.000,0.7012,0.0000
2867183,12.086,0.000,0.7890,0.0000
2867191,12.196,0.000,0.8029,0.0000
2867205,9.910,0.021,0.5149,0.0032
2867213,8.849,0.164,0.3813,0.0246
2867221,14.597,0.000,1.0000,0.0000
2867230,13.426,0.034,0.9578,0.0051
2867248,15.650,0.000,1.0000,0.0000
2867256,15.123,0.000,1.0000,0.0000
2867264,13.825,0.000,1.0000,0.0000
2867272,13.768,0.000,1.0000,0.0000
2867281,12.735,0.004,0.8708,0.0005
2867299,8.037,0.165,0.2789,0.0248
2867302,8.000,0.034,0.2743,0.0052
2867311,8.336,0.219,0.3166,0.0330
2867329,10.180,0.169,0.5489,0.0254
2867337,6.879,0.507,0.1331,0.0763
2867345,11.535,0.023,0.7196,0.0035
2867353,15.664,0.000,1.0000,0.0000
2867361,14.521,0.000,1.0000,0.0000
2867370,11.199,0.000,0.6773,0.0000
2867388,7.346,0.184,0.1920,0.0277
2867396,11.357,0.000,0.6971,0.0000
2867400,11.686,0.000,0.7386,0.0000
2867418,11.539,0.000,0.7201,0.0000
2867426,13.551,0.000,0.9735,0.0000
2867434,14.809,0.000,1.0000,0.0000
2867442,14.438,0.000,1.0000,0.0000
2867451,13.650,0.000,0.9860,0.0000
2867469,14.297,0.000,1.0000,0.0000
2867477,13.853,0.000,1.0000,0.0000
2867485,9.236,0.106,0.4300,0.0160
2867493,6.153,0.435,0.0417,0.0655
2867507,6.919,1.431,0.1381,0.2152
2867515,7.030,1.168,0.1521,0.1756
2867523,6.186,1.432,0.0458,0.2154
2867531,5.931,1.561,0.0136,0.2347
2867540,5.741,1.995,0.0000,0.3000
2867558,5.496,1.953,0.0000,0.2938
2867566,5.366,1.222,0.0000,0.1838
2867574,8.692,0.094,0.3614,0.0142
2867582,10.958,0.000,0.6469,0.0000
2867591,10.082,0.000,0.5366,0.0000
2867604,9.100,0.000,0.4128,0.0000
2867612,8.346,0.089,0.3179,0.0134
2867621,7.430,0.192,0.2025,0.0289
2867639,8.731,0.038,0.3664,0.0057
2867647,6.175,0.594,0.0444,0.0893
2867655,10.393,0.000,0.5757,0.0000
2867663,9.563,0.000,0.4713,0.0000
2867671,10.983,0.000,0.6500,0.0000
2867680,10.906,0.000,0.6403,0.0000
2867698,11.097,0.000,0.6644,0.0000
2867701,11.142,0.000,0.6701,0.0000
2867710,8.434,0.062,0.3290,0.0093
2867728,8.378,0.042,0.3219,0.0062
2867736,11.655,0.000,0.7347,0.0000
2867744,13.297,0.000,0.9416,0.0000
2867752,6.654,0.410,0.1047,0.0617
2867761,8.330,0.273,0.3158,0.0411
2867779,9.240,0.121,0.4305,0.0183
2867787,10.174,0.056,0.5482,0.0084
2867795,8.863,0.150,0.3831,0.0226
2867809,13.571,0.000,0.9761,0.0000
2867817,8.157,0.063,0.2941,0.0095
2867825,10.972,0.040,0.6487,0.0060
2867833,13.536,0.000,0.9717,0.0000
2867841,14.015,0.000,1.0000,0.0000
2867850,13.270,0.000,0.9381,0.0000
2867868,7.841,0.187,0.2543,0.0281
2867876,7.133,0.147,0.1651,0.0221
2867884,13.195,0.012,0.9287,0.0018
2867892,13.538,0.000,0.9720,0.0000
2867906,13.116,0.000,0.9187,0.0000
2867914,13.594,0.000,0.9790,0.0000
2867922,9.952,0.000,0.5202,0.0000
2867931,7.210,0.464,0.1748,0.0698
2867949,6.560,0.635,0.0929,0.0955
2867957,6.869,0.260,0.1318,0.0391
2867965,8.447,0.053,0.3306,0.0079
2867973,7.024,0.264,0.1513,0.0397
2867981,9.776,0.081,0.4980,0.0122
2867990,10.512,0.026,0.5908,0.0039
2868007,8.617,0.056,0.3521,0.0084
2868015,13.288,0.000,0.9404,0.0000
2868023,10.993,0.000,0.6513,0.0000
2868031,11.072,0.000,0.6613,0.0000
2868040,10.917,0.012,0.6417,0.0017
2868058,11.655,0.000,0.7347,0.0000
2868066,6.318,0.963,0.0624,0.1448
2868074,6.848,0.438,0.1291,0.0659
2868082,8.310,0.108,0.3134,0.0162
2868091,9.578,0.013,0.4730,0.0019
2868104,7.923,0.101,0.2645,0.0152
2868112,10.334,0.004,0.5683,0.0006
2868121,9.047,0.037,0.4062,0.0056
2868139,11.307,0.000,0.6909,0.0000
2868147,11.808,0.000,0.7540,0.0000
2868155,12.813,0.000,0.8806,0.0000
2868163,12.327,0.000,0.8193,0.0000
2868171,12.219,0.000,0.8057,0.0000
2868180,12.258,0.000,0.8107,0.0000
2868198,12.533,0.000,0.8453,0.0000
2868201,12.039,0.000,0.7831,0.0000
2868210,11.254,0.000,0.6842,0.0000
2868228,6.524,2.795,0.0884,0.4204
2868236,6.351,2.820,0.0666,0.4241
2868244,6.376,2.847,0.0697,0.4281
2868252,6.985,2.659,0.1464,0.3999
2868261,6.794,2.349,0.1224,0.3532
2868279,6.780,1.529,0.1207,0.2299
2868287,7.395,1.951,0.1981,0.2934
2868295,6.563,1.978,0.0933,0.2975
2868309,8.186,2.134,0.2978,0.3209
2868317,7.673,0.197,0.2331,0.0296
2868325,6.660,1.127,0.1056,0.1695
2868333,7.564,0.841,0.2194,0.1265
2868341,7.232,0.774,0.1776,0.1164
2868350,6.534,0.629,0.0896,0.0946
2868368,6.863,0.910,0.1310,0.1368
2868376,7.146,1.255,0.1667,0.1887
2868384,5.998,1.599,0.0221,0.2405
2868392,6.930,0.989,0.1395,0.1487
2868406,6.602,2.778,0.0982,0.4177
2868414,7.067,2.454,0.1568,0.3691
2868422,7.298,1.939,0.1859,0.2916
2868431,7.099,1.726,0.1608,0.2596
2868449,7.100,1.173,0.1609,0.1764
2868457,7.235,0.798,0.1779,0.1200
2868465,10.772,0.033,0.6235,0.0049
2868473,8.322,0.142,0.3148,0.0213
2868481,11.818,0.000,0.7553,0.0000
2868490,11.886,0.000,0.7638,0.0000
2868503,11.794,0.000,0.7522,0.0000
2868511,11.609,0.000,0.7289,0.0000
2868520,11.307,0.000,0.6909,0.0000
2868538,11.341,0.000,0.6951,0.0000
2868546,11.121,0.000,0.6674,0.0000
2868554,11.555,0.007,0.7222,0.0010
2868562,7.747,0.281,0.2425,0.0422
2868571,6.219,1.057,0.0500,0.1590
2868589,6.523,1.739,0.0882,0.2615
2868597,6.410,2.124,0.0740,0.3195
2868601,6.510,2.429,0.0867,0.3654
2868619,7.900,2.216,0.2617,0.3333
2868627,6.199,2.532,0.0475,0.3808
2868635,7.388,0.298,0.1972,0.0449
2868643,7.117,0.288,0.1631,0.0434
2868651,6.898,0.497,0.1355,0.0748
2868660,7.059,0.388,0.1558,0.0583
2868678,6.942,0.278,0.1410,0.0418
2868686,8.225,0.090,0.3026,0.0135
2868694,6.736,0.311,0.1150,0.0467
2868708,7.006,0.213,0.1490,0.0320
2868716,12.071,0.000,0.7871,0.0000
2868724,11.485,0.000,0.7133,0.0000
2868732,11.447,0.000,0.7085,0.0000
2868741,11.325,0.000,0.6932,0.0000
2868759,7.941,0.215,0.2669,0.0323
2868767,6.591,0.476,0.0968,0.0715
2868775,6.910,0.261,0.1370,0.0392
2868783,10.825,0.101,0.6302,0.0153
2868791,14.024,0.000,1.0000,0.0000
2868805,14.836,0.000,1.0000,0.0000
2868813,14.202,0.000,1.0000,0.0000
2868821,10.804,0.037,0.6275,0.0056
2868830,13.363,0.000,0.9499,0.0000
2868848,12.634,0.000,0.8580,0.0000
2868856,11.453,0.013,0.7092,0.0019
2868864,13.386,0.000,0.9528,0.0000
2868872,13.998,0.000,1.0000,0.0000
2868881,13.933,0.000,1.0000,0.0000
2868899,13.377,0.000,0.9517,0.0000
2868902,13.176,0.000,0.9264,0.0000
2868911,7.549,0.293,0.2174,0.0441
2868929,7.117,0.290,0.1631,0.0436
2868937,6.904,0.396,0.1363,0.0596
2868945,7.567,0.155,0.2198,0.0233
2868953,10.446,0.002,0.5824,0.0003
2868961,13.162,0.000,0.9246,0.0000
2868970,9.883,0.051,0.5115,0.0077
2868988,13.770,0.000,1.0000,0.0000
2868996,13.006,0.014,0.9049,0.0021
2869003,13.681,0.000,0.9900,0.0000
2869011,13.863,0.000,1.0000,0.0000
2869020,13.873,0.000,1.0000,0.0000
2869038,13.903,0.000,1.0000,0.0000
2869054,10.227,0.063,0.5549,0.0095
2869062,10.730,0.011,0.6182,0.0016
2869071,8.429,0.102,0.3283,0.0154
2869089,7.770,0.140,0.2454,0.0211
2869097,7.328,0.178,0.1896,0.0268
2869101,6.901,0.258,0.1359,0.0389
2869119,10.878,0.023,0.6369,0.0035
2869127,14.447,0.000,1.0000,0.0000
2869135,15.359,0.000,1.0000,0.0000
2869143,11.053,0.036,0.6589,0.0054
2869151,11.480,0.007,0.7126,0.0011
2869160,6.528,1.017,0.0889,0.1529
2869178,6.562,1.066,0.0932,0.1603
2869186,6.774,0.472,0.1199,0.0711
2869194,11.931,0.000,0.7695,0.0000
2869208,7.031,0.225,0.1522,0.0338
2869216,11.864,0.035,0.7611,0.0052
2869224,13.914,0.000,1.0000,0.0000
2869232,14.153,0.000,1.0000,0.0000
2869241,14.752,0.000,1.0000,0.0000
2869259,13.081,0.000,0.9144,0.0000
2869267,13.161,0.000,0.9245,0.0000
2869275,13.245,0.000,0.9350,0.0000
2869283,13.275,0.000,0.9387,0.0000
2869291,14.196,0.000,1.0000,0.0000
2869305,14.243,0.000,1.0000,0.0000
2869313,15.454,0.000,1.0000,0.0000
2869321,12.704,0.000,0.8669,0.0000
2869330,13.257,0.000,0.9365,0.0000
2869348,13.355,0.000,0.9489,0.0000
2869356,12.495,0.003,0.8405,0.0004
2869364,12.506,0.000,0.8419,0.0000
2869372,13.188,0.000,0.9278,0.0000
2869381,13.130,0.000,0.9205,0.0000
2869399,12.897,0.000,0.8911,0.0000
2869402,13.039,0.000,0.9091,0.0000
2869411,13.180,0.000,0.9268,0.0000
2869429,13.124,0.000,0.9197,0.0000
2869437,15.408,0.000,1.0000,0.0000
2869445,14.909,0.000,1.0000,0.0000
2869453,13.882,0.000,1.0000,0.0000
2869461,13.909,0.000,1.0000,0.0000
2869470,14.139,0.000,1.0000,0.0000
2869488,14.374,0.000,1.0000,0.0000
2869496,14.503,0.000,1.0000,0.0000
2869500,14.031,0.000,1.0000,0.0000
2869518,15.010,0.000,1.0000,0.0000
2869526,14.663,0.000,1.0000,0.0000
2869534,13.592,0.000,0.9788,0.0000
2869542,13.564,0.000,0.9752,0.0000
2869551,13.525,0.000,0.9702,0.0000
2869569,13.514,0.000,0.9688,0.0000
2869577,13.430,0.000,0.9583,0.0000
2869585,13.731,0.000,0.9962,0.0000
2869593,13.271,0.000,0.9382,0.0000
2869607,13.337,0.000,0.9466,0.0000
2869615,13.388,0.000,0.9531,0.0000
2869623,14.244,0.000,1.0000,0.0000
2869631,14.468,0.000,1.0000,0.0000
2869640,14.485,0.000,1.0000,0.0000
2869658,14.504,0.000,1.0000,0.0000
2869666,15.498,0.000,1.0000,0.0000
